MAD	0.8499674922437068
11804	0.025670584	-0.9528223	0.79870236	-0.4915449	0.5697034	-0.48193476	0.3963334	0.9267889	-0.5656376	-0.7164347	-0.74261636	0.40611035	0.80998814	-0.594714	-0.06945402	-0.87924606	-0.9887893	-0.9496362	-0.95034444	0.9099879	0.23566899	-0.67362404	-0.21649484	0.24378288	-0.7597477	-0.9096173	-0.11230134	-0.13914302	-0.95533866	0.10365914	-0.101407304	0.71311927	
12179	-0.8974233	-0.86086273	0.95195085	-0.020156452	-0.972749	0.21646643	0.93850017	0.8809475	-0.6010196	-0.108013675	-0.92667216	-0.8567582	0.9576105	0.36286286	0.35480142	-0.9112177	-0.08634147	0.5128209	-0.33400667	0.97849345	0.93558615	0.9364744	-0.6999885	-0.46582016	0.15867612	-0.98090726	-0.8321462	0.94758904	0.5560012	0.7151889	-0.99196523	0.8827923	
10880	-0.34447467	0.2543835	-0.82405615	-0.4870529	0.98013854	-0.9330486	-0.69812256	0.9737385	0.65880734	0.94655514	-0.06006655	-0.6447302	0.6435741	0.48878378	0.35193565	0.9070303	-0.63407075	-0.9075398	-0.7922051	-0.12847412	0.085693516	0.92429835	0.14649767	-0.071954906	0.40673658	0.5005086	-0.56048614	0.9267969	-0.9345431	0.46485248	-0.16115348	0.1616554	
12081	-0.91984785	-0.9661071	0.75766766	-0.99634236	-0.3114886	0.5901451	-0.8716761	0.9896123	0.21594675	0.7966042	-0.9930687	0.32582003	0.91358835	0.27105927	0.88205904	-0.99969655	0.11205435	-0.7797142	0.19675422	0.8629715	0.9806294	0.9939467	-0.12126893	-0.38501066	-0.29319498	-0.6818336	0.64185005	0.84766304	-0.91497225	-0.14210139	-0.96022093	0.9930644	
12260	-0.78419065	-0.10583951	-0.056709204	0.6831605	0.42292586	0.7323998	-0.44781816	0.8314578	0.89271224	0.47427997	-0.957293	-0.63009936	0.76282305	0.06979938	-0.99165535	0.5150991	0.083155096	-0.2821561	0.13720872	0.9408207	0.3750608	0.50164527	0.72490716	-0.8972666	0.9117432	-0.22595328	0.2623143	0.86190647	0.88138103	-0.26039246	-0.97911483	0.93313843	
12591	-0.61119986	0.06444596	0.49278677	0.1511019	-0.30722526	-0.05958774	0.76904297	0.99454844	-0.6544864	0.96823907	-0.9982476	-0.15671515	0.8412608	-0.6323214	-0.055863094	-0.76804155	0.60069335	-0.9452897	0.7920314	0.8121785	0.9865269	0.74996805	0.4973263	0.62741756	-0.6219542	-0.997411	0.5831639	0.9975423	0.44332835	0.50763017	-0.99964887	0.5200153	
11161	-0.4658781	0.70099765	-0.45444903	-0.24024317	-0.769095	0.8730175	-0.7168556	-0.7318004	-0.42225626	0.41299412	0.9040037	-0.7852716	0.405802	0.056544807	-0.8889082	-0.7193413	-0.2975793	0.3385867	0.14442074	-0.29485923	-0.03805518	-0.6801052	-0.36117163	0.49109438	-0.54350597	-0.8456333	-0.3743802	-0.19199668	-0.07670575	0.49787876	0.5427586	-0.90940166	
12263	-0.32658932	0.22505693	-0.08122395	-0.72475046	-0.38172743	0.1763079	0.118485756	0.36978045	0.5241971	0.9875204	0.8892964	0.1152636	0.5195729	-0.81799674	-0.20104152	-0.8147745	0.070685536	0.58075446	-0.07127347	-0.56595194	0.45137572	0.29702875	-0.9663431	0.7758	-0.38852718	-0.9687501	0.6877069	0.9551887	0.09625447	0.4338581	-0.7440461	-0.20206624	
12216	-0.84171826	-0.19941553	-0.70292956	0.15906222	0.29977235	-0.39636382	-0.870057	0.91573185	-0.7301456	-0.804141	-0.4919169	-0.40590033	0.7256743	0.8322505	-0.8462025	0.41204062	-0.9102868	-0.87681526	-0.7050544	0.7675073	-0.5139152	0.795581	-0.5510925	-0.25299227	-0.51818246	0.53150856	-0.3976752	0.56005996	-0.960071	0.48890305	0.17132838	0.8278827	
14921	-0.9792462	-0.99274254	0.8420803	-0.70452297	-0.9341678	0.8984358	0.62877923	0.2068102	-0.6039	0.97051436	-0.5381979	-0.8762228	-0.48194903	0.96147835	0.64265704	-0.8079143	0.3092254	0.98398346	-0.005625427	0.5295413	-0.06459586	0.9321599	0.96070886	-0.20535913	0.97900087	0.4922173	-0.48370266	0.47054827	0.16094217	0.31906524	-0.6991717	0.69882065	
